Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
A. Zabani,54,64,100000,3000,1,2.0,2.0,3,3,2,13.0,174,67,43.0,0.010631001371742112,0.013717421124828532,0.018518518518518517,0.008573388203017833,0.014746227709190672,0.012002743484224965,0.010631001371742112,0.016803840877914953,0.018861454046639234,0.018175582990397805,0.022976680384087792,0.023662551440329218,0.01748971193415638,0.02880658436213992,0.015089163237311385,0.0205761316872428,0.016460905349794237,0.021262002743484224,0.010631001371742112,0.018861454046639234,0.01783264746227709,0.010631001371742112,0.013031550068587106,43.0,0.016803840877914953,0.01748971193415638,0.021262002743484224,0.0205761316872428
N. Næss,66,69,675000,3000,1,3.0,2.0,8,6,1,4.0,183,82,54.0,0.0101010101010101,0.01423324150596878,0.01652892561983471,0.007805325987144169,0.012396694214876033,0.011248852157943067,0.013314967860422406,0.01584022038567493,0.013085399449035813,0.011248852157943067,0.013774104683195593,0.013774104683195593,0.01423324150596878,0.013774104683195593,0.01652892561983471,0.01652892561983471,0.016758494031221302,0.016988062442607896,0.01285583103764922,0.015381083562901745,0.01492194674012856,0.011248852157943067,0.012396694214876033,51.0,0.01423324150596878,0.014692378328741965,0.01492194674012856,0.014462809917355372
Isaac Carcelén,66,70,675000,2000,1,3.0,2.0,7,6,22,16.0,155,75,64.0,0.007805325987144169,0.013774104683195593,0.01423324150596878,0.005968778696051423,0.014462809917355372,0.01423324150596878,0.01584022038567493,0.013314967860422406,0.013544536271808998,0.01721763085399449,0.018365472910927456,0.016299357208448117,0.013774104683195593,0.017447199265381085,0.013314967860422406,0.013544536271808998,0.020431588613406795,0.01584022038567493,0.009871441689623508,0.015151515151515152,0.013544536271808998,0.015381083562901745,0.01285583103764922,46.0,0.013544536271808998,0.013314967860422406,0.014692378328741965,0.014462809917355372
B. Prokopič,62,62,280000,3000,1,3.0,3.0,8,3,4,28.0,155,74,61.0,0.01404786680541103,0.015088449531737772,0.017429760665972942,0.015608740894901146,0.016389177939646202,0.016909469302809572,0.015608740894901146,0.016129032258064516,0.016649323621227886,0.016649323621227886,0.016649323621227886,0.018210197710718003,0.015088449531737772,0.01586888657648283,0.016649323621227886,0.01586888657648283,0.009625390218522373,0.016909469302809572,0.016649323621227886,0.014828303850156087,0.016129032258064516,0.01586888657648283,0.016909469302809572,67.0,0.017429760665972942,0.015088449531737772,0.015348595213319459,0.015088449531737772
B. Adjei-Boateng,65,71,725000,2000,1,3.0,2.0,6,3,4,21.0,155,73,43.0,0.013727810650887575,0.011597633136094675,0.015384615384615385,0.010177514792899408,0.013964497041420118,0.009467455621301775,0.005443786982248521,0.014437869822485207,0.015621301775147927,0.01680473372781065,0.018224852071005916,0.01680473372781065,0.014201183431952664,0.017751479289940825,0.017278106508875738,0.01680473372781065,0.019171597633136094,0.01846153846153846,0.016331360946745564,0.017041420118343198,0.015621301775147927,0.015147928994082842,0.01349112426035503,40.0,0.013727810650887575,0.014674556213017753,0.015621301775147927,0.014911242603550296
N. Holland,62,77,675000,8000,1,4.0,3.0,2,3,12,37.0,155,70,54.0,0.01222684703433923,0.007804370447450573,0.014308012486992715,0.011706555671175858,0.016909469302809572,0.013267429760665974,0.014308012486992715,0.013007284079084287,0.016129032258064516,0.022112382934443287,0.02133194588969823,0.019771071800208116,0.015348595213319459,0.020291363163371486,0.0145681581685744,0.0145681581685744,0.015088449531737772,0.01040582726326743,0.0145681581685744,0.011186264308012488,0.006763787721123829,0.015348595213319459,0.014828303850156087,41.0,0.015608740894901146,0.008064516129032258,0.0054630593132154,0.004942767950052029
Y. Abe,67,67,100000,3000,1,3.0,2.0,8,3,1,22.0,155,77,71.0,0.014925373134328358,0.013811539318333704,0.016261973713521942,0.01537090666072622,0.013366005791935844,0.01603920695032301,0.01581644018712408,0.015593673423925149,0.01603920695032301,0.01247493873914012,0.008687903764758299,0.013811539318333704,0.013811539318333704,0.014034306081532636,0.014702606371129428,0.014257072844731565,0.012920472265537981,0.013588772555134774,0.01603920695032301,0.013811539318333704,0.014034306081532636,0.010470037870349743,0.014925373134328358,70.0,0.016707507239919803,0.014257072844731565,0.014257072844731565,0.013588772555134774
H. Abou Demba,63,66,375000,1000,1,2.0,2.0,2,6,17,13.0,155,72,60.0,0.007306626354245401,0.011337868480725623,0.014613252708490803,0.009574200050390527,0.01511715797430083,0.012849584278155708,0.010582010582010581,0.011337868480725623,0.014109347442680775,0.019148400100781053,0.01940035273368607,0.019652305366591082,0.013353489543965735,0.019904257999496095,0.011337868480725623,0.019148400100781053,0.01889644746787604,0.016880826404635927,0.00856638951877047,0.0163769211388259,0.014865205341395817,0.012597631645250693,0.011337868480725623,39.0,0.011337868480725623,0.013353489543965735,0.015873015873015872,0.0163769211388259
J. Rodríguez,70,77,2100000,7000,1,2.0,2.0,3,9,1,30.0,189,84,35.0,0.005918367346938776,0.015102040816326531,0.01326530612244898,0.005714285714285714,0.007959183673469388,0.004693877551020408,0.005306122448979592,0.009795918367346938,0.012857142857142857,0.012040816326530613,0.013061224489795917,0.011836734693877552,0.013061224489795917,0.012040816326530613,0.009387755102040816,0.01693877551020408,0.012653061224489795,0.015918367346938776,0.004897959183673469,0.01326530612244898,0.013673469387755103,0.008979591836734694,0.005306122448979592,37.0,0.010816326530612244,0.01326530612244898,0.014897959183673471,0.013673469387755103
L. Ilić,67,79,1300000,15000,0,2.0,4.0,8,3,0,40.0,183,73,68.0,0.011138338159946536,0.010247271107150813,0.014479839607930497,0.01247493873914012,0.016261973713521942,0.014925373134328358,0.010470037870349743,0.013366005791935844,0.01537090666072622,0.017598574292715528,0.017153040766317667,0.017153040766317667,0.012920472265537981,0.011361104923145467,0.013366005791935844,0.01269770550233905,0.013811539318333704,0.013143239028736911,0.01202940521274226,0.011806638449543327,0.0077968367119625745,0.013366005791935844,0.016484740476720876,41.0,0.014702606371129428,0.00913343729115616,0.009356204054355092,0.008242370238360438
S. Gregersen,64,71,550000,2000,1,2.0,2.0,6,6,1,6.0,192,83,35.0,0.00927734375,0.014892578125,0.009765625,0.010009765625,0.008544921875,0.01171875,0.00927734375,0.0087890625,0.010009765625,0.01513671875,0.017333984375,0.008056640625,0.012939453125,0.01171875,0.012451171875,0.017333984375,0.014892578125,0.01953125,0.011474609375,0.018798828125,0.014892578125,0.0107421875,0.01025390625,45.0,0.011474609375,0.015380859375,0.015625,0.015625
O. Kabak,62,77,575000,3000,1,3.0,2.0,3,3,18,43.0,186,75,26.0,0.006763787721123829,0.016649323621227886,0.010665972944849115,0.0072840790842872,0.008324661810613943,0.008324661810613943,0.008064516129032258,0.008844953173777315,0.009885535900104058,0.0145681581685744,0.016909469302809572,0.016129032258064516,0.015608740894901146,0.015348595213319459,0.012486992715920915,0.017950052029136316,0.016389177939646202,0.01768990634755463,0.0065036420395421434,0.015348595213319459,0.01586888657648283,0.007804370447450573,0.007804370447450573,47.0,0.015608740894901146,0.016389177939646202,0.016909469302809572,0.016649323621227886
J. Krasniqi,57,65,130000,1000,1,3.0,2.0,8,6,17,27.0,155,74,54.0,0.009541397353031703,0.01600492459218221,0.008618036318867343,0.008002462296091105,0.017543859649122806,0.0110803324099723,0.009233610341643583,0.008925823330255463,0.012311480455524776,0.018467220683287166,0.020621729763004002,0.020006155740227762,0.01692828562634657,0.019698368728839642,0.008925823330255463,0.019082794706063406,0.023084025854108958,0.019390581717451526,0.007694675284702985,0.019698368728839642,0.018775007694675286,0.01600492459218221,0.014773776546629732,39.0,0.017543859649122806,0.015081563558017852,0.018467220683287166,0.017851646660510926
F. Kusić,62,72,425000,1000,1,3.0,2.0,8,6,1,36.0,183,78,40.0,0.0065036420395421434,0.014308012486992715,0.011706555671175858,0.009105098855359001,0.009885535900104058,0.00858480749219563,0.007544224765868886,0.010145681581685743,0.011446409989594173,0.016389177939646202,0.021071800208116543,0.013007284079084287,0.014308012486992715,0.0145681581685744,0.0127471383975026,0.020291363163371486,0.015608740894901146,0.01716961498439126,0.008064516129032258,0.0145681581685744,0.014828303850156087,0.007544224765868886,0.00858480749219563,49.0,0.011706555671175858,0.015348595213319459,0.01847034339229969,0.018210197710718003
J. Lyden,59,69,250000,3000,1,2.0,3.0,8,3,4,5.0,155,70,48.0,0.013214593507612756,0.01752370008618213,0.01752370008618213,0.012352772191898878,0.018098247629991383,0.01292731973570813,0.013789141051422007,0.016661878770468257,0.018960068945705257,0.01694915254237288,0.01694915254237288,0.017236426314277506,0.016374604998563632,0.01752370008618213,0.016374604998563632,0.018672795173800633,0.01781097385808676,0.017236426314277506,0.01407641482332663,0.017236426314277506,0.01350186727951738,0.01580005745475438,0.014363688595231254,50.0,0.014938236139040505,0.015225509910945132,0.017236426314277506,0.01752370008618213
E. Bardhi,77,83,12000000,22000,1,4.0,4.0,8,6,9,10.0,177,64,78.0,0.01315567549333783,0.008770450328891887,0.013324337999662676,0.012818350480688143,0.013324337999662676,0.015010963062911116,0.015348288075560804,0.012818350480688143,0.013661663012312364,0.012818350480688143,0.011131725417439703,0.012818350480688143,0.012987012987012988,0.013661663012312364,0.01433631303761174,0.008433125316242199,0.011975037949063922,0.008264462809917356,0.014167650531286893,0.009107775341541575,0.010963062911114858,0.012481025468038455,0.012818350480688143,78.0,0.013493000505987517,0.010963062911114858,0.011300387923764546,0.00978242536684095
G. Gimbert,71,71,1900000,6000,1,4.0,3.0,8,6,26,26.0,183,80,60.0,0.015076373735369965,0.01428288038087681,0.013489387026383652,0.013489387026383652,0.012497520333267209,0.011108906962904185,0.012695893671890498,0.011902400317397342,0.013291013687760365,0.010513786947034318,0.01229914699464392,0.012695893671890498,0.011505653640150763,0.011704026978774052,0.014679627058123387,0.016861733782979567,0.014878000396746676,0.015869867089863123,0.013489387026383652,0.01229914699464392,0.0077365602063082725,0.014481253719500098,0.011108906962904185,69.0,0.013092640349137076,0.0073398135290616935,0.0035707200952192026,0.002380480063479468
L. Pellegrini,65,79,1000000,5000,0,3.0,2.0,8,6,7,3.0,155,72,69.0,0.007100591715976332,0.01349112426035503,0.013254437869822486,0.007810650887573964,0.015147928994082842,0.00923076923076923,0.00923076923076923,0.009467455621301775,0.014201183431952664,0.017751479289940825,0.017041420118343198,0.012781065088757397,0.014201183431952664,0.016331360946745564,0.008520710059171599,0.013964497041420118,0.012544378698224851,0.01183431952662722,0.008284023668639054,0.013254437869822486,0.014201183431952664,0.015621301775147927,0.008520710059171599,49.0,0.012781065088757397,0.015147928994082842,0.015621301775147927,0.01609467455621302
R. Kirilov,65,66,0,0,1,3.0,3.0,7,3,14,17.0,174,60,65.0,0.012544378698224851,0.013964497041420118,0.015384615384615385,0.012071005917159762,0.01680473372781065,0.013254437869822486,0.00923076923076923,0.013964497041420118,0.01680473372781065,0.018698224852071003,0.018698224852071003,0.02106508875739645,0.012544378698224851,0.02106508875739645,0.012544378698224851,0.01301775147928994,0.01609467455621302,0.007810650887573964,0.01183431952662722,0.006863905325443787,0.0042603550295857995,0.01301775147928994,0.012071005917159762,58.0,0.012544378698224851,0.008520710059171599,0.005443786982248521,0.0033136094674556214
S. Bassong,70,70,1200000,7000,0,3.0,2.0,8,6,1,27.0,189,73,34.0,0.004897959183673469,0.014489795918367345,0.011020408163265306,0.005714285714285714,0.005714285714285714,0.009591836734693876,0.007551020408163266,0.011428571428571429,0.009387755102040816,0.012857142857142857,0.013673469387755103,0.011224489795918367,0.012857142857142857,0.012448979591836735,0.013061224489795917,0.014897959183673471,0.013469387755102041,0.01693877551020408,0.0067346938775510205,0.015306122448979591,0.012857142857142857,0.005306122448979592,0.008979591836734694,33.0,0.012040816326530613,0.014285714285714285,0.014285714285714285,0.013877551020408163
J. Suárez,61,69,375000,2000,1,3.0,2.0,2,3,22,19.0,155,76,62.0,0.015587207739854878,0.011018543402311206,0.017199677506046764,0.014512227895726955,0.017468422467078745,0.012899758129535071,0.012362268207471109,0.014780972856758936,0.017199677506046764,0.018005912389142707,0.018274657350174684,0.014512227895726955,0.013168503090567052,0.017737167428110726,0.01612469766191884,0.011287288363343187,0.017737167428110726,0.015318462778822898,0.011018543402311206,0.00806234883095942,0.004837409298575652,0.01209352324643913,0.013974737973662993,60.0,0.01209352324643913,0.011287288363343187,0.009406073636119323,0.009137328675087342
J. Nieto,72,77,4099999,4000,1,3.0,3.0,8,6,19,10.0,155,74,69.0,0.01253858024691358,0.007330246913580247,0.0154320987654321,0.009837962962962963,0.013310185185185185,0.013503086419753086,0.011959876543209878,0.014853395061728395,0.01427469135802469,0.01427469135802469,0.013695987654320988,0.01697530864197531,0.011574074074074075,0.013888888888888888,0.012924382716049383,0.013310185185185185,0.016203703703703706,0.014467592592592594,0.01273148148148148,0.008487654320987656,0.008101851851851853,0.013888888888888888,0.014467592592592594,68.0,0.016203703703703706,0.011574074074074075,0.009645061728395061,0.005015432098765432
J. Mateta,73,84,7000000,18000,1,4.0,3.0,2,6,23,9.0,195,88,39.0,0.013886282604616251,0.014261587539876148,0.012009757928316756,0.011822105460686808,0.013323325201726403,0.009945580784387315,0.006004878964158378,0.007693751172827923,0.012572715331206605,0.013886282604616251,0.016138112216175643,0.011822105460686808,0.012197410395946707,0.008632013510977669,0.013135672734096453,0.014073935072246201,0.0136986301369863,0.015950459748545694,0.012009757928316756,0.012572715331206605,0.004503659223118784,0.013510977669356352,0.010883843122537061,65.0,0.01144680052542691,0.004503659223118784,0.004878964158378682,0.004128354287858885
Chen Hao,61,64,270000,2000,1,2.0,2.0,8,3,18,25.0,186,78,26.0,0.009137328675087342,0.018274657350174684,0.012899758129535071,0.011556033324375168,0.009674818597151304,0.012899758129535071,0.009137328675087342,0.012362268207471109,0.014780972856758936,0.01639344262295082,0.0166621875839828,0.015318462778822898,0.015318462778822898,0.015587207739854878,0.016930932545014783,0.018274657350174684,0.01612469766191884,0.0166621875839828,0.0083310937919914,0.0166621875839828,0.01639344262295082,0.01209352324643913,0.010749798441279225,47.0,0.015318462778822898,0.01612469766191884,0.0166621875839828,0.014780972856758936
K. Ito,56,65,120000,1000,0,2.0,2.0,8,6,7,35.0,180,62,59.0,0.008928571428571428,0.01020408163265306,0.01403061224489796,0.008609693877551021,0.01403061224489796,0.009247448979591838,0.008928571428571428,0.013392857142857142,0.013392857142857142,0.021364795918367346,0.019770408163265307,0.020089285714285716,0.017219387755102043,0.024872448979591837,0.008928571428571428,0.01913265306122449,0.020089285714285716,0.011798469387755101,0.008290816326530613,0.017219387755102043,0.016581632653061226,0.012117346938775512,0.009247448979591838,28.0,0.013073979591836734,0.015625,0.019770408163265307,0.018494897959183677
C. Martinez,68,70,1100000,9000,0,3.0,3.0,2,6,14,30.0,174,70,59.0,0.014057093425605537,0.015138408304498268,0.01384083044982699,0.011461937716262976,0.014705882352941176,0.010813148788927337,0.009731833910034602,0.01189446366782007,0.015138408304498268,0.017733564013840828,0.01730103806228374,0.017949826989619378,0.014057093425605537,0.016219723183391006,0.015354671280276818,0.016219723183391006,0.01578719723183391,0.01448961937716263,0.014705882352941176,0.010380622837370243,0.0034602076124567475,0.014922145328719723,0.012759515570934257,75.0,0.013408304498269895,0.007136678200692042,0.002811418685121107,0.003676470588235294
