Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
M. Samatta,76,79,10000000,18000,0,4.0,3.0,2,6,26,10.0,183,80,63.0,82.0,71.0,62.0,72.0,74.0,65.0,57.0,45.0,70.0,82.0,84.0,79.0,67.0,65.0,79.0,84.0,65.0,73.0,65.0,62.0,18.0,78.0,56.0,70.0,71.0,32.0,18.0,13.0
Barragán,76,76,5000000,21000,0,3.0,2.0,8,6,25,19.0,183,76,77.0,44.0,75.0,77.0,59.0,62.0,64.0,51.0,62.0,75.0,69.0,71.0,67.0,76.0,67.0,61.0,71.0,77.0,73.0,53.0,74.0,77.0,56.0,52.0,55.0,62.0,70.0,80.0,79.0
R. Hamouma,76,76,7000000,30000,0,4.0,3.0,2,6,22,21.0,155,76,76.0,73.0,63.0,77.0,73.0,78.0,76.0,70.0,71.0,79.0,75.0,73.0,78.0,72.0,74.0,70.0,60.0,71.0,60.0,73.0,60.0,39.0,76.0,74.0,71.0,73.0,38.0,41.0,41.0
Toño García,76,76,6000000,22000,1,3.0,3.0,2,6,12,3.0,155,69,80.0,62.0,49.0,76.0,44.0,75.0,82.0,59.0,66.0,76.0,83.0,84.0,77.0,75.0,80.0,65.0,66.0,82.0,64.0,61.0,56.0,74.0,72.0,68.0,62.0,74.0,71.0,72.0,73.0
A. Szalai,76,76,7500000,35000,0,3.0,3.0,8,6,26,9.0,195,90,49.0,80.0,84.0,72.0,68.0,69.0,58.0,42.0,48.0,75.0,45.0,46.0,63.0,76.0,59.0,82.0,64.0,65.0,87.0,64.0,74.0,41.0,78.0,65.0,76.0,75.0,31.0,41.0,13.0
Raúl Navas,76,76,5500000,24000,0,3.0,2.0,8,6,1,22.0,186,84,49.0,36.0,78.0,73.0,44.0,25.0,34.0,65.0,56.0,73.0,50.0,40.0,54.0,61.0,65.0,72.0,77.0,50.0,75.0,41.0,79.0,72.0,39.0,46.0,46.0,68.0,74.0,79.0,78.0
B. Koné,76,76,5500000,20000,0,2.0,2.0,8,6,8,26.0,189,80,33.0,31.0,79.0,61.0,35.0,41.0,46.0,37.0,62.0,55.0,62.0,61.0,70.0,60.0,54.0,65.0,83.0,63.0,79.0,37.0,77.0,74.0,41.0,41.0,53.0,67.0,76.0,77.0,86.0
J. Brekalo,76,84,11000000,33000,0,3.0,4.0,8,3,14,7.0,180,70,74.0,63.0,45.0,73.0,62.0,84.0,67.0,60.0,59.0,79.0,86.0,79.0,86.0,76.0,82.0,70.0,63.0,66.0,49.0,65.0,38.0,30.0,68.0,69.0,59.0,68.0,43.0,28.0,37.0
Diego Tardelli,76,76,4700000,20000,0,3.0,4.0,2,6,13,9.0,155,72,70.0,73.0,69.0,74.0,76.0,78.0,75.0,73.0,73.0,80.0,72.0,71.0,77.0,72.0,75.0,78.0,74.0,72.0,63.0,74.0,70.0,45.0,70.0,75.0,77.0,72.0,58.0,35.0,23.0
A. Hegazi,76,78,7500000,31000,0,2.0,2.0,8,6,8,6.0,195,95,18.0,17.0,77.0,59.0,23.0,37.0,35.0,29.0,54.0,63.0,49.0,55.0,45.0,65.0,51.0,27.0,75.0,73.0,85.0,15.0,83.0,71.0,20.0,41.0,30.0,60.0,76.0,78.0,76.0
D. Gray,76,83,11000000,50000,0,3.0,3.0,2,3,12,7.0,155,74,69.0,68.0,31.0,69.0,54.0,84.0,70.0,58.0,60.0,79.0,88.0,87.0,88.0,70.0,79.0,81.0,52.0,68.0,59.0,71.0,41.0,25.0,69.0,72.0,58.0,62.0,29.0,30.0,23.0
M. Pjaca,76,83,11000000,75000,0,4.0,3.0,2,6,14,10.0,186,83,76.0,61.0,68.0,77.0,72.0,86.0,82.0,72.0,67.0,87.0,79.0,78.0,79.0,68.0,75.0,76.0,68.0,73.0,75.0,72.0,50.0,30.0,62.0,68.0,72.0,70.0,41.0,42.0,34.0
M. Arambarri,76,81,8500000,18000,0,3.0,3.0,8,6,19,18.0,180,76,59.0,49.0,62.0,79.0,43.0,69.0,66.0,46.0,78.0,79.0,47.0,53.0,61.0,70.0,73.0,64.0,60.0,68.0,65.0,55.0,79.0,73.0,60.0,68.0,50.0,63.0,77.0,79.0,73.0
A. Ćorić,76,88,14000000,38000,0,4.0,4.0,7,3,0,19.0,180,59,73.0,64.0,34.0,74.0,56.0,80.0,67.0,71.0,66.0,81.0,78.0,66.0,82.0,71.0,84.0,68.0,55.0,73.0,49.0,71.0,41.0,27.0,70.0,77.0,58.0,78.0,44.0,31.0,24.0
T. Gebre Selassie,76,76,5000000,24000,0,2.0,3.0,8,3,17,4.0,155,71,75.0,49.0,80.0,76.0,49.0,76.0,52.0,58.0,69.0,77.0,75.0,75.0,73.0,73.0,67.0,62.0,89.0,81.0,67.0,39.0,70.0,81.0,66.0,61.0,51.0,71.0,74.0,74.0,68.0
C. Nkunku,76,84,11000000,46000,0,3.0,3.0,6,3,4,24.0,155,72,69.0,76.0,59.0,79.0,59.0,82.0,77.0,69.0,72.0,80.0,76.0,75.0,78.0,70.0,79.0,79.0,59.0,71.0,63.0,74.0,62.0,69.0,73.0,73.0,65.0,72.0,69.0,72.0,70.0
M. Topal,76,76,4400000,51000,0,5.0,3.0,8,6,20,5.0,189,82,49.0,58.0,70.0,73.0,54.0,65.0,60.0,54.0,71.0,72.0,62.0,58.0,64.0,80.0,62.0,77.0,77.0,83.0,77.0,70.0,66.0,86.0,56.0,58.0,68.0,72.0,70.0,78.0,76.0
Léo Matos,76,76,4300000,1000,0,3.0,4.0,2,6,17,3.0,183,81,77.0,70.0,72.0,73.0,56.0,76.0,62.0,56.0,71.0,75.0,83.0,83.0,76.0,72.0,75.0,70.0,73.0,83.0,74.0,69.0,70.0,69.0,77.0,67.0,60.0,74.0,69.0,75.0,72.0
F. Kainz,76,77,9000000,28000,0,5.0,4.0,8,3,14,17.0,180,71,72.0,71.0,43.0,73.0,55.0,82.0,62.0,71.0,70.0,80.0,85.0,77.0,88.0,69.0,83.0,70.0,70.0,74.0,55.0,76.0,37.0,24.0,67.0,66.0,58.0,63.0,54.0,31.0,25.0
B. Henrichs,76,84,9500000,36000,0,4.0,4.0,2,3,7,39.0,183,79,79.0,50.0,59.0,77.0,53.0,78.0,73.0,49.0,66.0,77.0,78.0,78.0,76.0,79.0,71.0,62.0,65.0,75.0,68.0,46.0,61.0,76.0,62.0,66.0,59.0,74.0,69.0,74.0,70.0
Victildinho,76,76,2200000,13000,0,3.0,3.0,8,6,17,2.0,155,75,72.0,52.0,68.0,73.0,55.0,71.0,61.0,62.0,71.0,77.0,81.0,82.0,72.0,74.0,77.0,54.0,51.0,77.0,61.0,53.0,64.0,73.0,61.0,71.0,63.0,72.0,80.0,74.0,73.0
D. Praet,76,81,10000000,28000,0,4.0,4.0,2,6,19,10.0,155,78,74.0,66.0,62.0,81.0,70.0,78.0,74.0,67.0,77.0,78.0,73.0,69.0,76.0,72.0,71.0,72.0,66.0,71.0,64.0,75.0,64.0,60.0,75.0,75.0,56.0,74.0,56.0,62.0,58.0
A. Umar,76,81,10000000,13000,0,3.0,4.0,1,6,22,50.0,180,72,66.0,65.0,45.0,74.0,54.0,79.0,59.0,47.0,64.0,78.0,90.0,88.0,89.0,70.0,83.0,75.0,62.0,72.0,69.0,71.0,74.0,66.0,70.0,72.0,53.0,75.0,50.0,60.0,54.0
N. El Zhar,76,76,7000000,28000,0,3.0,4.0,7,6,22,10.0,174,66,78.0,74.0,49.0,77.0,59.0,81.0,75.0,58.0,64.0,76.0,76.0,68.0,83.0,73.0,76.0,81.0,62.0,67.0,60.0,71.0,58.0,37.0,72.0,74.0,72.0,65.0,34.0,38.0,36.0
O. Colley,76,81,8500000,28000,1,3.0,2.0,6,6,8,15.0,192,87,44.0,28.0,78.0,67.0,24.0,42.0,38.0,37.0,60.0,60.0,60.0,79.0,59.0,71.0,44.0,41.0,65.0,79.0,87.0,31.0,82.0,68.0,28.0,32.0,33.0,68.0,75.0,75.0,79.0
J. Aholou,76,83,9500000,44000,1,3.0,3.0,2,6,10,4.0,189,74,51.0,65.0,64.0,77.0,47.0,75.0,46.0,44.0,72.0,75.0,76.0,72.0,69.0,69.0,60.0,73.0,54.0,71.0,72.0,73.0,76.0,82.0,60.0,58.0,49.0,74.0,80.0,77.0,72.0
G. Clichy,76,76,4300000,23000,1,4.0,3.0,8,3,7,3.0,180,65,74.0,34.0,68.0,70.0,59.0,73.0,64.0,38.0,69.0,76.0,78.0,80.0,77.0,72.0,74.0,52.0,70.0,82.0,66.0,43.0,55.0,75.0,68.0,59.0,45.0,73.0,74.0,77.0,75.0
Rubén Sobrino,76,78,9500000,25000,0,3.0,3.0,8,3,23,7.0,186,73,55.0,78.0,70.0,73.0,70.0,81.0,71.0,57.0,47.0,82.0,79.0,86.0,78.0,70.0,65.0,72.0,62.0,65.0,62.0,74.0,65.0,22.0,74.0,54.0,66.0,65.0,52.0,31.0,17.0
J. Iturbe,76,79,9500000,23000,1,2.0,4.0,8,6,24,15.0,174,62,67.0,65.0,40.0,69.0,61.0,81.0,71.0,73.0,57.0,77.0,93.0,92.0,93.0,64.0,91.0,76.0,67.0,70.0,40.0,76.0,74.0,21.0,74.0,70.0,62.0,79.0,31.0,30.0,26.0
H. Soudani,76,76,7500000,51000,1,4.0,4.0,2,9,26,2.0,155,75,73.0,76.0,71.0,72.0,68.0,75.0,74.0,59.0,62.0,77.0,70.0,78.0,77.0,74.0,68.0,79.0,71.0,54.0,72.0,74.0,75.0,48.0,78.0,70.0,67.0,73.0,40.0,37.0,28.0
M. Bradley,76,76,5500000,8000,0,3.0,2.0,6,6,2,4.0,189,79,73.0,57.0,63.0,80.0,71.0,73.0,74.0,71.0,79.0,77.0,65.0,64.0,65.0,75.0,72.0,76.0,47.0,89.0,78.0,69.0,80.0,70.0,63.0,73.0,68.0,76.0,69.0,71.0,70.0
Z. Labyad,76,79,9500000,17000,0,5.0,4.0,7,6,0,19.0,177,65,76.0,70.0,49.0,72.0,74.0,79.0,84.0,83.0,64.0,81.0,78.0,74.0,77.0,72.0,82.0,83.0,64.0,69.0,61.0,79.0,32.0,31.0,69.0,80.0,68.0,79.0,38.0,36.0,28.0
D. Mbokani,76,76,6000000,15000,0,3.0,3.0,8,6,26,70.0,186,73,46.0,71.0,78.0,70.0,72.0,71.0,48.0,46.0,53.0,74.0,67.0,73.0,75.0,76.0,66.0,79.0,75.0,71.0,84.0,68.0,68.0,35.0,78.0,70.0,72.0,80.0,31.0,36.0,28.0
T. Mangani,76,76,6500000,23000,1,3.0,3.0,8,6,4,5.0,183,79,68.0,63.0,67.0,79.0,67.0,70.0,74.0,78.0,78.0,78.0,61.0,60.0,67.0,71.0,61.0,77.0,68.0,80.0,72.0,74.0,71.0,74.0,66.0,78.0,75.0,74.0,71.0,72.0,72.0
E. Insúa,76,76,6000000,31000,1,2.0,3.0,2,6,15,2.0,155,79,82.0,49.0,72.0,76.0,64.0,74.0,59.0,68.0,74.0,74.0,65.0,66.0,68.0,75.0,68.0,85.0,71.0,78.0,77.0,76.0,79.0,79.0,71.0,68.0,66.0,75.0,68.0,75.0,75.0
N. Domingo,76,76,3100000,19000,0,3.0,3.0,3,6,10,5.0,180,70,58.0,54.0,58.0,75.0,58.0,66.0,59.0,47.0,77.0,75.0,58.0,55.0,74.0,75.0,75.0,67.0,68.0,77.0,66.0,68.0,73.0,76.0,56.0,68.0,68.0,74.0,73.0,78.0,71.0
D. Yedlin,76,81,8500000,34000,0,3.0,3.0,2,6,17,2.0,177,75,69.0,40.0,65.0,70.0,60.0,75.0,70.0,28.0,53.0,73.0,93.0,93.0,85.0,75.0,76.0,73.0,86.0,86.0,66.0,51.0,76.0,68.0,70.0,68.0,38.0,72.0,72.0,75.0,72.0
D. González,76,76,7000000,22000,0,3.0,3.0,6,6,9,7.0,155,78,68.0,64.0,64.0,77.0,50.0,71.0,58.0,41.0,75.0,73.0,68.0,70.0,66.0,77.0,60.0,75.0,69.0,93.0,79.0,73.0,84.0,75.0,69.0,73.0,57.0,76.0,65.0,71.0,69.0
M. Simon,76,82,10000000,20000,0,5.0,4.0,2,6,12,7.0,171,69,75.0,72.0,58.0,69.0,72.0,82.0,47.0,55.0,54.0,76.0,93.0,92.0,92.0,71.0,91.0,76.0,93.0,73.0,69.0,68.0,38.0,26.0,72.0,66.0,60.0,74.0,25.0,31.0,25.0
Davi Parrela,76,76,5500000,16000,0,3.0,2.0,8,6,18,3.0,192,88,55.0,31.0,75.0,61.0,44.0,49.0,38.0,39.0,62.0,54.0,61.0,67.0,44.0,67.0,41.0,55.0,57.0,52.0,89.0,44.0,88.0,71.0,34.0,43.0,51.0,74.0,81.0,77.0,71.0
N. Domínguez,76,77,7000000,12000,0,3.0,3.0,8,6,2,23.0,183,81,58.0,61.0,68.0,77.0,43.0,66.0,44.0,56.0,72.0,75.0,59.0,58.0,60.0,69.0,60.0,77.0,71.0,80.0,79.0,69.0,69.0,75.0,56.0,76.0,55.0,70.0,75.0,76.0,70.0
C. Dawson,76,76,6000000,32000,0,2.0,2.0,8,6,18,25.0,189,85,68.0,49.0,81.0,65.0,20.0,55.0,45.0,24.0,60.0,67.0,62.0,65.0,62.0,70.0,50.0,57.0,83.0,81.0,77.0,14.0,76.0,76.0,56.0,51.0,66.0,68.0,76.0,76.0,75.0
A. Rusnák,76,80,10000000,8000,0,4.0,3.0,2,6,0,11.0,180,73,73.0,71.0,39.0,77.0,74.0,73.0,73.0,72.0,74.0,77.0,76.0,73.0,85.0,72.0,75.0,79.0,55.0,74.0,53.0,77.0,59.0,38.0,73.0,76.0,69.0,74.0,51.0,49.0,38.0
Paulo Oliveira,76,78,7500000,21000,0,2.0,2.0,6,3,18,12.0,189,82,36.0,25.0,77.0,73.0,36.0,60.0,33.0,29.0,49.0,71.0,66.0,69.0,53.0,72.0,48.0,61.0,85.0,74.0,80.0,29.0,71.0,72.0,30.0,41.0,45.0,67.0,71.0,77.0,76.0
Tozé,76,80,10000000,11000,0,3.0,4.0,2,6,22,20.0,168,61,74.0,71.0,48.0,78.0,70.0,76.0,77.0,79.0,75.0,78.0,76.0,70.0,87.0,72.0,91.0,77.0,59.0,69.0,31.0,75.0,53.0,48.0,68.0,77.0,81.0,69.0,57.0,38.0,36.0
R. Ruidíaz,76,76,8000000,10000,0,4.0,4.0,2,3,26,11.0,174,66,67.0,80.0,74.0,66.0,71.0,76.0,66.0,69.0,53.0,74.0,79.0,86.0,83.0,70.0,79.0,76.0,74.0,76.0,49.0,73.0,62.0,28.0,80.0,65.0,70.0,75.0,34.0,22.0,23.0
J. Hogg,76,76,6000000,42000,0,3.0,3.0,6,6,4,6.0,180,73,58.0,54.0,64.0,74.0,53.0,67.0,46.0,41.0,69.0,68.0,69.0,68.0,64.0,74.0,72.0,61.0,64.0,89.0,75.0,54.0,85.0,75.0,58.0,64.0,41.0,70.0,75.0,79.0,76.0
L. Holtby,76,76,8000000,16000,1,4.0,3.0,8,3,9,8.0,180,72,76.0,65.0,30.0,80.0,69.0,77.0,81.0,76.0,76.0,79.0,74.0,67.0,82.0,75.0,78.0,71.0,90.0,85.0,63.0,69.0,69.0,67.0,68.0,76.0,66.0,74.0,51.0,44.0,61.0
A. Djiku,76,82,9000000,18000,0,3.0,2.0,6,6,8,24.0,183,74,71.0,34.0,73.0,64.0,35.0,67.0,57.0,43.0,59.0,71.0,74.0,79.0,67.0,67.0,66.0,50.0,81.0,75.0,77.0,42.0,78.0,76.0,55.0,55.0,43.0,66.0,75.0,76.0,77.0
O. Alonso,76,76,4400000,8000,0,4.0,2.0,6,6,20,6.0,155,70,47.0,50.0,66.0,82.0,69.0,75.0,66.0,51.0,78.0,76.0,68.0,68.0,70.0,73.0,75.0,84.0,65.0,74.0,76.0,66.0,87.0,70.0,66.0,65.0,66.0,77.0,71.0,73.0,74.0
S. Berge,76,87,11000000,11000,0,3.0,3.0,6,6,19,14.0,198,94,61.0,34.0,73.0,80.0,48.0,76.0,64.0,40.0,76.0,76.0,75.0,77.0,68.0,69.0,53.0,75.0,71.0,80.0,88.0,55.0,67.0,78.0,62.0,76.0,46.0,78.0,68.0,72.0,61.0
C. Zambrano,76,77,7000000,25000,0,3.0,2.0,6,6,1,25.0,186,78,51.0,41.0,74.0,72.0,36.0,66.0,36.0,33.0,68.0,69.0,65.0,62.0,65.0,66.0,59.0,67.0,82.0,73.0,74.0,54.0,91.0,70.0,44.0,45.0,44.0,73.0,75.0,77.0,76.0
M. Antonio,76,76,8000000,69000,0,3.0,4.0,2,9,22,30.0,155,82,74.0,72.0,83.0,73.0,66.0,79.0,66.0,60.0,65.0,75.0,82.0,86.0,84.0,74.0,76.0,75.0,89.0,70.0,84.0,72.0,77.0,40.0,76.0,68.0,73.0,70.0,50.0,56.0,53.0
J. Clasie,76,77,8500000,44000,0,4.0,3.0,8,6,19,8.0,174,68,66.0,55.0,27.0,80.0,72.0,70.0,77.0,70.0,74.0,80.0,69.0,61.0,74.0,74.0,91.0,79.0,68.0,68.0,67.0,73.0,81.0,80.0,65.0,79.0,64.0,73.0,71.0,71.0,61.0
Diego Rico,76,80,8000000,49000,1,2.0,3.0,8,6,7,21.0,183,76,77.0,38.0,74.0,76.0,53.0,66.0,71.0,69.0,57.0,68.0,67.0,75.0,64.0,71.0,70.0,82.0,72.0,88.0,74.0,72.0,70.0,78.0,59.0,63.0,43.0,64.0,60.0,77.0,76.0
Mossoró,76,76,3900000,25000,0,4.0,4.0,2,6,0,8.0,174,67,71.0,69.0,60.0,77.0,72.0,77.0,77.0,69.0,72.0,78.0,76.0,67.0,78.0,72.0,90.0,75.0,74.0,62.0,50.0,77.0,87.0,42.0,72.0,77.0,66.0,76.0,44.0,42.0,47.0
G. Donsah,76,82,10000000,27000,0,3.0,3.0,8,6,4,17.0,180,70,74.0,52.0,56.0,78.0,66.0,78.0,72.0,64.0,76.0,78.0,78.0,75.0,82.0,74.0,85.0,82.0,78.0,88.0,76.0,70.0,74.0,62.0,62.0,74.0,64.0,74.0,82.0,72.0,72.0
Felipe,75,75,2700000,13000,1,3.0,2.0,5,3,8,27.0,189,75,34.0,20.0,74.0,62.0,19.0,44.0,49.0,21.0,64.0,60.0,38.0,41.0,49.0,72.0,63.0,68.0,69.0,48.0,67.0,40.0,70.0,81.0,29.0,46.0,35.0,68.0,77.0,80.0,76.0
S. Fofana,75,82,9000000,22000,0,4.0,3.0,0,3,19,6.0,183,77,62.0,60.0,58.0,76.0,50.0,78.0,62.0,42.0,72.0,76.0,76.0,74.0,74.0,74.0,69.0,79.0,63.0,76.0,78.0,78.0,76.0,71.0,72.0,70.0,56.0,70.0,65.0,72.0,68.0
Pablo Santos,75,78,7000000,13000,1,2.0,2.0,6,6,8,14.0,189,82,31.0,39.0,73.0,58.0,26.0,48.0,25.0,27.0,43.0,56.0,65.0,68.0,60.0,74.0,57.0,48.0,83.0,78.0,76.0,37.0,72.0,79.0,32.0,33.0,31.0,59.0,75.0,76.0,79.0
J. Svensson,75,78,7000000,13000,0,3.0,3.0,0,9,17,16.0,174,70,74.0,55.0,59.0,73.0,61.0,73.0,72.0,54.0,66.0,69.0,76.0,79.0,74.0,72.0,86.0,74.0,73.0,89.0,77.0,58.0,81.0,72.0,68.0,65.0,48.0,71.0,70.0,75.0,76.0
E. Roco,75,78,7000000,36000,0,3.0,2.0,6,6,1,3.0,195,79,40.0,43.0,79.0,70.0,27.0,55.0,27.0,31.0,60.0,62.0,37.0,43.0,57.0,73.0,43.0,45.0,80.0,72.0,84.0,39.0,66.0,72.0,42.0,49.0,34.0,67.0,77.0,75.0,69.0
F. Midtsjø,75,78,8500000,13000,0,3.0,3.0,2,6,4,8.0,180,70,65.0,62.0,58.0,78.0,62.0,73.0,66.0,55.0,73.0,75.0,74.0,73.0,80.0,76.0,83.0,72.0,65.0,87.0,73.0,69.0,74.0,72.0,68.0,74.0,51.0,77.0,67.0,68.0,65.0
Francis,75,80,9000000,19000,0,3.0,3.0,8,6,22,2.0,180,78,75.0,75.0,45.0,72.0,52.0,78.0,63.0,52.0,74.0,76.0,77.0,82.0,79.0,70.0,77.0,53.0,43.0,58.0,43.0,42.0,55.0,60.0,69.0,68.0,53.0,55.0,69.0,70.0,70.0
Ivi,75,81,9000000,19000,0,3.0,3.0,8,6,12,7.0,180,74,72.0,75.0,59.0,71.0,66.0,81.0,57.0,66.0,65.0,77.0,81.0,80.0,78.0,71.0,82.0,77.0,69.0,68.0,64.0,76.0,49.0,41.0,72.0,66.0,73.0,63.0,50.0,36.0,29.0
Unai Núñez,75,83,8500000,14000,0,3.0,2.0,8,6,1,3.0,186,81,29.0,16.0,76.0,74.0,21.0,35.0,27.0,22.0,33.0,71.0,66.0,68.0,44.0,65.0,60.0,39.0,72.0,67.0,78.0,17.0,74.0,79.0,23.0,30.0,31.0,56.0,62.0,77.0,76.0
L. Lerager,75,78,8500000,31000,0,3.0,3.0,0,3,4,18.0,186,85,62.0,67.0,74.0,76.0,63.0,68.0,47.0,43.0,71.0,74.0,62.0,67.0,63.0,76.0,53.0,70.0,74.0,90.0,69.0,65.0,76.0,75.0,72.0,72.0,48.0,67.0,67.0,71.0,66.0
P. De Blasis,75,75,6500000,21000,0,4.0,3.0,2,6,12,16.0,168,65,68.0,72.0,80.0,73.0,60.0,77.0,77.0,62.0,66.0,77.0,84.0,75.0,92.0,72.0,95.0,75.0,93.0,77.0,42.0,71.0,74.0,28.0,73.0,71.0,79.0,74.0,55.0,39.0,37.0
M. Zajc,75,82,9500000,13000,0,3.0,4.0,2,6,0,14.0,155,76,69.0,69.0,60.0,76.0,69.0,74.0,72.0,72.0,74.0,76.0,68.0,71.0,74.0,70.0,75.0,74.0,65.0,68.0,55.0,70.0,52.0,40.0,75.0,74.0,67.0,74.0,55.0,55.0,53.0
J. Stanislas,75,75,6500000,55000,0,3.0,3.0,2,3,22,19.0,183,76,72.0,71.0,43.0,74.0,51.0,75.0,74.0,77.0,67.0,77.0,76.0,76.0,75.0,69.0,63.0,71.0,44.0,72.0,55.0,69.0,36.0,60.0,73.0,74.0,61.0,67.0,28.0,27.0,29.0
Lucas Evangelista,75,80,9000000,21000,1,3.0,3.0,2,3,4,17.0,155,76,71.0,56.0,49.0,77.0,67.0,75.0,68.0,68.0,73.0,73.0,77.0,75.0,78.0,79.0,68.0,74.0,48.0,82.0,67.0,76.0,66.0,63.0,73.0,75.0,57.0,80.0,67.0,73.0,70.0
M. Stoch,75,75,6500000,1000,0,4.0,3.0,2,6,22,17.0,174,67,71.0,70.0,35.0,69.0,69.0,80.0,84.0,74.0,64.0,78.0,87.0,82.0,86.0,71.0,86.0,85.0,62.0,71.0,34.0,87.0,67.0,33.0,70.0,65.0,72.0,70.0,52.0,30.0,22.0
S. van Beek,75,78,7000000,11000,0,2.0,2.0,5,6,1,3.0,189,76,42.0,23.0,76.0,68.0,29.0,44.0,30.0,36.0,74.0,59.0,60.0,67.0,50.0,70.0,54.0,64.0,70.0,68.0,77.0,30.0,73.0,74.0,18.0,45.0,54.0,66.0,75.0,79.0,76.0
Fabrio Farinha,75,75,7000000,31000,1,3.0,4.0,2,6,6,8.0,155,72,75.0,65.0,58.0,77.0,66.0,77.0,70.0,62.0,74.0,75.0,74.0,75.0,82.0,73.0,62.0,55.0,64.0,58.0,60.0,57.0,47.0,44.0,67.0,77.0,64.0,76.0,23.0,56.0,48.0
Fran Sol,75,76,8000000,11000,0,3.0,3.0,7,6,26,9.0,155,77,37.0,80.0,78.0,62.0,69.0,63.0,61.0,62.0,49.0,70.0,67.0,68.0,68.0,76.0,65.0,78.0,82.0,69.0,73.0,73.0,51.0,28.0,74.0,62.0,72.0,69.0,37.0,25.0,19.0
R. Otero,75,76,8000000,23000,0,4.0,4.0,2,6,12,10.0,174,62,66.0,68.0,58.0,73.0,65.0,78.0,82.0,84.0,70.0,77.0,88.0,81.0,92.0,72.0,91.0,85.0,58.0,72.0,37.0,78.0,67.0,42.0,69.0,76.0,65.0,73.0,43.0,44.0,47.0
G. Maripán,75,79,7500000,17000,0,2.0,2.0,3,6,8,6.0,195,83,41.0,28.0,75.0,66.0,31.0,40.0,29.0,27.0,51.0,57.0,45.0,48.0,31.0,72.0,32.0,56.0,68.0,56.0,92.0,24.0,75.0,68.0,28.0,30.0,20.0,69.0,76.0,77.0,73.0
M. Braithwaite,75,76,8000000,53000,0,4.0,4.0,6,6,26,11.0,155,73,68.0,73.0,66.0,71.0,73.0,75.0,71.0,75.0,65.0,76.0,76.0,78.0,84.0,72.0,76.0,76.0,84.0,77.0,76.0,69.0,69.0,31.0,75.0,68.0,73.0,76.0,35.0,30.0,26.0
E. Dilaver,75,77,6500000,1000,0,4.0,2.0,8,6,8,66.0,183,82,52.0,39.0,76.0,67.0,44.0,59.0,60.0,35.0,50.0,66.0,67.0,72.0,63.0,76.0,59.0,63.0,68.0,76.0,74.0,43.0,75.0,74.0,52.0,54.0,49.0,67.0,76.0,76.0,68.0
R. Álvarez,75,75,6500000,21000,1,2.0,4.0,2,3,0,11.0,189,84,78.0,68.0,64.0,76.0,73.0,79.0,78.0,76.0,76.0,79.0,62.0,59.0,73.0,75.0,56.0,75.0,74.0,65.0,73.0,75.0,63.0,53.0,72.0,72.0,63.0,73.0,35.0,58.0,54.0
A. Masuaku,75,79,7000000,49000,1,2.0,4.0,2,3,7,26.0,155,70,76.0,55.0,61.0,74.0,61.0,83.0,71.0,48.0,70.0,79.0,87.0,86.0,77.0,75.0,82.0,75.0,69.0,78.0,69.0,71.0,65.0,67.0,68.0,71.0,49.0,74.0,65.0,74.0,73.0
Rolando,75,75,3800000,35000,0,3.0,2.0,5,6,1,6.0,189,77,44.0,20.0,74.0,68.0,37.0,47.0,46.0,44.0,66.0,66.0,34.0,32.0,34.0,68.0,36.0,62.0,67.0,54.0,81.0,48.0,75.0,76.0,45.0,47.0,48.0,73.0,74.0,80.0,74.0
Fran Rico,75,75,4900000,9000,0,3.0,3.0,8,6,2,4.0,155,68,68.0,61.0,62.0,80.0,54.0,65.0,76.0,78.0,76.0,78.0,63.0,42.0,66.0,74.0,72.0,76.0,61.0,70.0,65.0,73.0,80.0,72.0,53.0,75.0,72.0,69.0,62.0,75.0,68.0
D. Tarasov,75,75,4500000,1000,0,3.0,3.0,8,3,2,23.0,195,84,59.0,48.0,78.0,74.0,38.0,69.0,42.0,50.0,72.0,73.0,53.0,65.0,62.0,69.0,43.0,65.0,75.0,74.0,86.0,57.0,86.0,74.0,59.0,65.0,52.0,72.0,75.0,75.0,73.0
Alcalá,75,75,5000000,26000,0,4.0,2.0,8,6,1,5.0,198,93,45.0,30.0,76.0,71.0,37.0,50.0,62.0,65.0,66.0,64.0,31.0,42.0,35.0,75.0,31.0,80.0,62.0,67.0,91.0,68.0,77.0,74.0,26.0,48.0,39.0,67.0,62.0,81.0,71.0
Alan Patrick,75,75,7000000,1000,0,3.0,4.0,8,3,10,21.0,155,70,71.0,68.0,48.0,76.0,64.0,80.0,73.0,78.0,72.0,76.0,74.0,75.0,80.0,71.0,72.0,77.0,61.0,73.0,38.0,75.0,46.0,59.0,63.0,77.0,66.0,76.0,55.0,53.0,42.0
L. Refaelov,75,75,5000000,13000,0,4.0,4.0,0,3,4,11.0,180,68,71.0,70.0,43.0,74.0,73.0,76.0,80.0,72.0,67.0,76.0,78.0,71.0,80.0,69.0,73.0,75.0,63.0,64.0,55.0,72.0,41.0,41.0,77.0,77.0,73.0,79.0,42.0,52.0,50.0
